gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.044999661757589138e+01,1.144700027846883614e+02,-4.100763423351386550e+00,9.447830700374698285e-03,1.509317179176627999e-02,6.149098818082024409e-02
3.044991557321534970e+01,1.144699880232086997e+02,4.212135404542015849e+00,-8.198336411365197626e-03,-2.887241815160352526e-02,-2.233649234313711540e-02
3.044993805260616782e+01,1.144699620901810277e+02,-2.538720455481589866e+00,-3.277267728849353468e-02,1.497125143456641376e-02,2.511687491492703428e-02
3.045005589341397112e+01,1.144699903307962074e+02,4.776620151598698349e+00,-8.327051697195508861e-02,4.076344229946651104e-02,6.248955451443335973e-02
3.044993761536895605e+01,1.144700167381994618e+02,-1.446666412577688687e+00,-3.091183870422936630e-02,3.557109625329956532e-02,-5.042290098756428002e-02
3.044999723275058301e+01,1.144700507456827694e+02,5.818867567164953236e+00,7.991429606284772280e-02,2.330354763122646777e-02,7.424446500243760821e-03
3.045006019469519032e+01,1.144700922958384410e+02,-9.721461966707590108e+00,-2.021735878971774036e-02,2.675205517744955880e-02,1.040241677542744353e-01
3.044997456134586145e+01,1.144699766952558804e+02,-1.725599110796309121e+00,-1.321954086992064431e-02,3.178344161605424489e-02,-5.042535564740240756e-02
3.044998262209790241e+01,1.144699116639521037e+02,-3.497146344560175368e+00,-8.398636925289450217e-03,-9.294368573019011481e-02,-5.521150739466587631e-03
3.044998433381036662e+01,1.144699903000356187e+02,3.061229704349277991e+00,-4.880929399199276236e-02,1.010886352265958304e-04,-3.081346408278231100e-02
3.045004111291538251e+01,1.144701009342119988e+02,8.106940647632978170e+00,-7.923142995650636362e-04,-5.725694406849834994e-02,3.171727730966325065e-04
3.044996761202463986e+01,1.144699999947268907e+02,7.348019129244366399e-01,1.889260080091854921e-02,3.388144668663015113e-02,-3.943127484081048080e-03
3.044999478810897386e+01,1.144702038527020846e+02,-2.868387751949498465e+00,-7.046501140107609695e-03,2.920549860140767354e-03,-4.528200621202564669e-02
3.044998047100736827e+01,1.144700153322542207e+02,-3.061386795620926193e+00,-3.066299029377539398e-02,2.967642726424948516e-02,3.316767031848748271e-02
3.045006098105947245e+01,1.144700393516333889e+02,3.344470424539658815e+00,1.645612962604797030e-02,-4.632839717038955002e-02,4.357538453488293134e-02
