ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.479822594758276478e-03,-9.793566721455304602e+00
0.000000000000000000e+00,-1.479822673903296876e-03,-9.793566722880047593e+00
0.000000000000000000e+00,-1.479822753048315974e-03,-9.793566724304788806e+00
0.000000000000000000e+00,-1.479822832193332903e-03,-9.793566725729535349e+00
0.000000000000000000e+00,-1.479822911338348965e-03,-9.793566727154274787e+00
0.000000000000000000e+00,-1.479822990483363075e-03,-9.793566728579019554e+00
0.000000000000000000e+00,-1.479823069628376101e-03,-9.793566730003762544e+00
0.000000000000000000e+00,-1.479823148773387609e-03,-9.793566731428505534e+00
0.000000000000000000e+00,-1.479823227918397382e-03,-9.793566732853250301e+00
0.000000000000000000e+00,-1.479823307063405854e-03,-9.793566734277991515e+00
0.000000000000000000e+00,-1.479823386208412809e-03,-9.793566735702736281e+00
0.000000000000000000e+00,-1.479823465353418029e-03,-9.793566737127479271e+00
0.000000000000000000e+00,-1.479823544498421730e-03,-9.793566738552225814e+00
0.000000000000000000e+00,-1.479823623643424131e-03,-9.793566739976967028e+00
0.000000000000000000e+00,-1.479823702788425665e-03,-9.793566741401710019e+00
0.000000000000000000e+00,-1.479823781933424813e-03,-9.793566742826454785e+00
0.000000000000000000e+00,-1.479823861078422660e-03,-9.793566744251197775e+00
0.000000000000000000e+00,-1.479823940223419423e-03,-9.793566745675942542e+00
0.000000000000000000e+00,-1.479824019368414234e-03,-9.793566747100687309e+00
0.000000000000000000e+00,-1.479824098513407744e-03,-9.793566748525432075e+00
0.000000000000000000e+00,-1.479824177658399737e-03,-9.793566749950171513e+00
0.000000000000000000e+00,-1.479824256803390211e-03,-9.793566751374916279e+00
0.000000000000000000e+00,-1.479824335948379168e-03,-9.793566752799661046e+00
0.000000000000000000e+00,-1.479824415093366607e-03,-9.793566754224409365e+00
0.000000000000000000e+00,-1.479824494238352744e-03,-9.793566755649150579e+00
0.000000000000000000e+00,-1.479824573383337147e-03,-9.793566757073893569e+00
0.000000000000000000e+00,-1.479824652528320249e-03,-9.793566758498638336e+00
0.000000000000000000e+00,-1.479824731673302050e-03,-9.793566759923383103e+00
0.000000000000000000e+00,-1.479824810818281900e-03,-9.793566761348127869e+00
0.000000000000000000e+00,-1.479824889963260448e-03,-9.793566762772872636e+00
0.000000000000000000e+00,-1.479824969108237478e-03,-9.793566764197619179e+00
0.000000000000000000e+00,-1.479825048253213425e-03,-9.793566765622360393e+00
0.000000000000000000e+00,-1.479825127398187419e-03,-9.793566767047105159e+00
0.000000000000000000e+00,-1.479825206543159896e-03,-9.793566768471851702e+00
0.000000000000000000e+00,-1.479825285688131072e-03,-9.793566769896594693e+00
0.000000000000000000e+00,-1.479825364833100730e-03,-9.793566771321339459e+00
0.000000000000000000e+00,-1.479825443978069303e-03,-9.793566772746082449e+00
0.000000000000000000e+00,-1.479825523123035709e-03,-9.793566774170828992e+00
0.000000000000000000e+00,-1.479825602268000813e-03,-9.793566775595573759e+00
0.000000000000000000e+00,-1.479825681412964616e-03,-9.793566777020320302e+00
0.000000000000000000e+00,-1.479825760557927118e-03,-9.793566778445065069e+00
0.000000000000000000e+00,-1.479825839702887452e-03,-9.793566779869811612e+00
0.000000000000000000e+00,-1.479825918847847135e-03,-9.793566781294552825e+00
0.000000000000000000e+00,-1.479825997992804433e-03,-9.793566782719299368e+00
0.000000000000000000e+00,-1.479826077137760864e-03,-9.793566784144044135e+00
0.000000000000000000e+00,-1.479826156282715343e-03,-9.793566785568790678e+00
0.000000000000000000e+00,-1.479826235427668737e-03,-9.793566786993535445e+00
0.000000000000000000e+00,-1.479826314572620614e-03,-9.793566788418280211e+00
0.000000000000000000e+00,-1.479826393717571190e-03,-9.793566789843024978e+00
0.000000000000000000e+00,-1.479826472862520031e-03,-9.793566791267771521e+00
0.000000000000000000e+00,-1.479826552007467138e-03,-9.793566792692516287e+00
0.000000000000000000e+00,-1.479826631152412727e-03,-9.793566794117262830e+00
0.000000000000000000e+00,-1.479826710297357231e-03,-9.793566795542007597e+00
0.000000000000000000e+00,-1.479826789442300217e-03,-9.793566796966754140e+00
0.000000000000000000e+00,-1.479826868587241252e-03,-9.793566798391498907e+00
0.000000000000000000e+00,-1.479826947732181420e-03,-9.793566799816245450e+00
0.000000000000000000e+00,-1.479827026877119853e-03,-9.793566801240990216e+00
0.000000000000000000e+00,-1.479827106022056551e-03,-9.793566802665736759e+00
0.000000000000000000e+00,-1.479827185166991948e-03,-9.793566804090479749e+00
0.000000000000000000e+00,-1.479827264311926044e-03,-9.793566805515228069e+00
0.000000000000000000e+00,-1.479827343456858405e-03,-9.793566806939974612e+00
0.000000000000000000e+00,-1.479827422601789249e-03,-9.793566808364721155e+00
0.000000000000000000e+00,-1.479827501746718791e-03,-9.793566809789467698e+00
0.000000000000000000e+00,-1.479827580891646815e-03,-9.793566811214214241e+00
0.000000000000000000e+00,-1.479827660036573539e-03,-9.793566812638959007e+00
0.000000000000000000e+00,-1.479827739181498094e-03,-9.793566814063705550e+00
0.000000000000000000e+00,-1.479827818326421782e-03,-9.793566815488450317e+00
0.000000000000000000e+00,-1.479827897471343735e-03,-9.793566816913198636e+00
0.000000000000000000e+00,-1.479827976616264603e-03,-9.793566818337943403e+00
0.000000000000000000e+00,-1.479828055761183304e-03,-9.793566819762688169e+00
0.000000000000000000e+00,-1.479828134906100486e-03,-9.793566821187438265e+00
0.000000000000000000e+00,-1.479828214051017235e-03,-9.793566822612183032e+00
0.000000000000000000e+00,-1.479828293195931815e-03,-9.793566824036931351e+00
0.000000000000000000e+00,-1.479828372340844444e-03,-9.793566825461677894e+00
0.000000000000000000e+00,-1.479828451485756206e-03,-9.793566826886424437e+00
0.000000000000000000e+00,-1.479828530630666232e-03,-9.793566828311169203e+00
0.000000000000000000e+00,-1.479828609775574958e-03,-9.793566829735917523e+00
0.000000000000000000e+00,-1.479828688920482166e-03,-9.793566831160664066e+00
0.000000000000000000e+00,-1.479828768065387205e-03,-9.793566832585410609e+00
0.000000000000000000e+00,-1.479828847210291811e-03,-9.793566834010157152e+00
0.000000000000000000e+00,-1.479828926355194248e-03,-9.793566835434905471e+00
0.000000000000000000e+00,-1.479829005500095818e-03,-9.793566836859652014e+00
0.000000000000000000e+00,-1.479829084644995220e-03,-9.793566838284398557e+00
0.000000000000000000e+00,-1.479829163789893537e-03,-9.793566839709145100e+00
