accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.781525298003179436e-03,1.261654950783447490e-03,-9.797346102827944492e+00
1.335231879726134566e-02,6.741086752668407067e-03,-9.784997770393296435e+00
9.251218802222665159e-05,8.891821136172133738e-03,-9.792242654008083136e+00
-3.129138280726145947e-03,-4.985197274983163215e-03,-9.800138830593800421e+00
-1.081871166805019324e-03,-1.643027963310383314e-03,-9.788357032343432351e+00
3.204127726036895725e-03,5.154286673011470232e-04,-9.789489695946230086e+00
-7.293334651364609227e-03,7.752613174756953045e-03,-9.787565895637602154e+00
-3.930103867836501341e-03,-1.712364467123341383e-03,-9.798512163095999483e+00
1.928137550356452809e-03,6.440418591914470400e-03,-9.800684302207651299e+00
1.707775312620522486e-03,-1.431950149923539976e-04,-9.793583184934638197e+00
-4.613069365199443626e-03,2.449796468832227559e-04,-9.798073593342698118e+00
-2.758783481559977553e-03,-6.028671858309856552e-03,-9.791485507204912508e+00
2.176116169970351562e-04,-1.844767271211833731e-04,-9.797980477635068297e+00
-1.388691716655772354e-05,-1.860335296154528055e-03,-9.794664028463278882e+00
1.891697707142929138e-04,-2.186968179458646799e-03,-9.793879726327352486e+00
-1.452516300258246376e-04,6.197944182439128410e-03,-9.794246566829354350e+00
5.618951410227607159e-04,3.180579594212136312e-03,-9.785285708679207772e+00
8.602686049464625118e-03,-5.172607770250903930e-04,-9.799400617790606560e+00
1.592832096398400302e-03,-4.079832929039258101e-03,-9.801418502636465746e+00
2.606714242462181402e-03,9.562041633590768032e-04,-9.800371965441797784e+00
6.383672098304848594e-03,-7.377384744551596443e-03,-9.800958521023794390e+00
1.022523054597289588e-03,6.902079551194606000e-04,-9.794677097806422594e+00
1.745769688143807659e-03,1.141219286548677105e-03,-9.797867799289639024e+00
-2.537157130198672977e-03,-1.054901689013059080e-03,-9.788678746596890079e+00
6.528611740233317921e-04,-3.367591643859915111e-03,-9.799840803740075046e+00
-4.649939861752396507e-03,7.442189616631943302e-04,-9.785658787127054836e+00
1.451184605505348446e-03,-7.119285846474511298e-04,-9.789978957515879543e+00
-1.097156560926305750e-02,-4.283841166695786552e-03,-9.793888957355258995e+00
3.154458161187647172e-03,7.029995208079568153e-04,-9.787209985759753650e+00
4.567897483069556161e-03,1.067990100147001888e-02,-9.789681290483718712e+00
8.087239335191316950e-04,-3.221596045358912554e-03,-9.791018859497427229e+00
-9.461413900409612870e-04,-3.946404950874939262e-03,-9.798114472263240060e+00
-9.116911789878612282e-03,4.546998559433725919e-03,-9.790021365278830601e+00
-1.167184766150011635e-03,2.397259574206782925e-03,-9.800927945448647094e+00
5.246732059572736112e-03,-3.042207599573505325e-03,-9.798256897253660114e+00
2.036354012898679289e-03,-6.609003350178855110e-03,-9.798167137945711147e+00
-3.657962397740857456e-03,2.167680160325296829e-03,-9.792440132319278234e+00
-6.440869111690104539e-04,1.265320118462972838e-03,-9.796538470501966245e+00
1.986259729045657813e-03,-1.394588793473267442e-04,-9.793645024377438446e+00
5.412762261930464296e-04,-9.815357214682518538e-04,-9.791795716031028718e+00
-2.048553237120387177e-04,4.199383735525510399e-03,-9.800201299835970659e+00
-6.106080179289378324e-03,6.042177174038018510e-03,-9.796901840478806633e+00
1.993835338292130645e-03,3.575083071033108382e-03,-9.790984434216444043e+00
9.293830269180907919e-03,-4.719554489425913579e-04,-9.783834568978182489e+00
-4.208146592489434533e-03,-8.825933996367229389e-03,-9.792601602602054811e+00
-2.425677085090143480e-03,-3.960973089994795915e-03,-9.792696721479511979e+00
