ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045031796284240144e+01,1.144700645694399412e+02,0.000000000000000000e+00
3.045031922779875799e+01,1.144700651237643143e+02,0.000000000000000000e+00
3.045032049199917168e+01,1.144700656803814098e+02,0.000000000000000000e+00
3.045032175544051256e+01,1.144700662392898920e+02,0.000000000000000000e+00
3.045032301811966491e+01,1.144700668004883681e+02,0.000000000000000000e+00
3.045032428003352010e+01,1.144700673639754456e+02,0.000000000000000000e+00
3.045032554117895174e+01,1.144700679297497317e+02,0.000000000000000000e+00
3.045032680155286187e+01,1.144700684978098479e+02,0.000000000000000000e+00
3.045032806115213120e+01,1.144700690681543875e+02,0.000000000000000000e+00
3.045032931997365822e+01,1.144700696407819152e+02,0.000000000000000000e+00
3.045033057801432719e+01,1.144700702156910666e+02,0.000000000000000000e+00
3.045033183527105081e+01,1.144700707928803780e+02,0.000000000000000000e+00
3.045033309174070979e+01,1.144700713723484569e+02,0.000000000000000000e+00
3.045033434742021683e+01,1.144700719540938536e+02,0.000000000000000000e+00
3.045033560230646330e+01,1.144700725381151472e+02,0.000000000000000000e+00
3.045033685639635834e+01,1.144700731244108880e+02,0.000000000000000000e+00
3.045033810968680399e+01,1.144700737129796266e+02,0.000000000000000000e+00
3.045033936217471648e+01,1.144700743038199136e+02,0.000000000000000000e+00
3.045034061385699431e+01,1.144700748969302992e+02,0.000000000000000000e+00
3.045034186473055726e+01,1.144700754923093200e+02,0.000000000000000000e+00
3.045034311479231448e+01,1.144700760899554979e+02,0.000000000000000000e+00
3.045034436403918221e+01,1.144700766898673550e+02,0.000000000000000000e+00
3.045034561246807669e+01,1.144700772920434133e+02,0.000000000000000000e+00
3.045034686007592484e+01,1.144700778964822092e+02,0.000000000000000000e+00
3.045034810685964288e+01,1.144700785031822221e+02,0.000000000000000000e+00
3.045034935281615063e+01,1.144700791121419741e+02,0.000000000000000000e+00
3.045035059794238208e+01,1.144700797233599445e+02,0.000000000000000000e+00
3.045035184223525704e+01,1.144700803368346556e+02,0.000000000000000000e+00
3.045035308569170951e+01,1.144700809525645582e+02,0.000000000000000000e+00
3.045035432830867350e+01,1.144700815705481460e+02,0.000000000000000000e+00
3.045035557008308658e+01,1.144700821907838844e+02,0.000000000000000000e+00
3.045035681101186853e+01,1.144700828132702810e+02,0.000000000000000000e+00
3.045035805109197113e+01,1.144700834380057728e+02,0.000000000000000000e+00
3.045035929032033550e+01,1.144700840649888107e+02,0.000000000000000000e+00
3.045036052869389209e+01,1.144700846942178742e+02,0.000000000000000000e+00
3.045036176620959623e+01,1.144700853256913717e+02,0.000000000000000000e+00
3.045036300286438902e+01,1.144700859594077826e+02,0.000000000000000000e+00
3.045036423865522579e+01,1.144700865953655295e+02,0.000000000000000000e+00
3.045036547357904766e+01,1.144700872335630351e+02,0.000000000000000000e+00
3.045036670763281705e+01,1.144700878739987218e+02,0.000000000000000000e+00
3.045036794081348575e+01,1.144700885166710265e+02,0.000000000000000000e+00
3.045036917311800195e+01,1.144700891615783718e+02,0.000000000000000000e+00
3.045037040454333876e+01,1.144700898087191234e+02,0.000000000000000000e+00
3.045037163508645151e+01,1.144700904580917467e+02,0.000000000000000000e+00
3.045037286474430616e+01,1.144700911096945788e+02,0.000000000000000000e+00
3.045037409351386515e+01,1.144700917635260566e+02,0.000000000000000000e+00
3.045037532139210157e+01,1.144700924195845175e+02,0.000000000000000000e+00
3.045037654837597785e+01,1.144700930778683983e+02,0.000000000000000000e+00
3.045037777446248128e+01,1.144700937383760504e+02,0.000000000000000000e+00
3.045037899964856720e+01,1.144700944011058397e+02,0.000000000000000000e+00
3.045038022393122290e+01,1.144700950660561318e+02,0.000000000000000000e+00
3.045038144730742857e+01,1.144700957332253068e+02,0.000000000000000000e+00
3.045038266977416086e+01,1.144700964026116878e+02,0.000000000000000000e+00
3.045038389132841061e+01,1.144700970742136263e+02,0.000000000000000000e+00
3.045038511196715802e+01,1.144700977480295023e+02,0.000000000000000000e+00
3.045038633168739040e+01,1.144700984240575963e+02,0.000000000000000000e+00
3.045038755048610213e+01,1.144700991022962882e+02,0.000000000000000000e+00
3.045038876836028408e+01,1.144700997827438869e+02,0.000000000000000000e+00
3.045038998530693419e+01,1.144701004653987013e+02,0.000000000000000000e+00
3.045039120132305044e+01,1.144701011502590831e+02,0.000000000000000000e+00
