gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045080662794029180e+01,1.144712154122152867e+02,1.821626913288308947e+00,-4.251637620051605282e+00,1.440221766036206041e+01,8.941328960073957610e-02
3.045087258959521748e+01,1.144712865045873542e+02,-8.453537072924163231e-01,-4.487841162350698632e+00,1.433864439957809900e+01,-6.649969003612310470e-02
3.045086957647054504e+01,1.144713318220992591e+02,8.195757218802512512e+00,-4.689863803387908092e+00,1.419033549181810550e+01,-2.320893882116698004e-02
3.045090237633316477e+01,1.144713164521631938e+02,5.109240097042988538e+00,-4.892373599326669265e+00,1.416502244260299470e+01,5.934221845037777193e-02
3.045075637007653313e+01,1.144713693004247972e+02,1.606698515566558072e+01,-5.142849610006281047e+00,1.397530258538299996e+01,3.482853074618538075e-03
3.045086179617979028e+01,1.144714190420627631e+02,1.239613636353878512e+01,-5.327674328786988767e+00,1.407801545027049528e+01,-3.606521312132422719e-02
3.045081911047538625e+01,1.144713204449156478e+02,1.655591560777667226e+00,-5.532527357182613237e+00,1.398178771858552949e+01,1.343451783251675413e-01
3.045076969754899210e+01,1.144714618951592513e+02,1.424619650821410399e+00,-5.831308726775770168e+00,1.387776649441240195e+01,-1.280051436208732955e-02
3.045088517914091497e+01,1.144714248019660374e+02,4.680625921005789891e+00,-5.997393325553589172e+00,1.371828437111042831e+01,-7.932301314877706483e-03
3.045076434620226635e+01,1.144714006533367154e+02,-2.597013751583722385e+00,-6.216858442648649508e+00,1.373618434389265097e+01,-2.629331546609434134e-02
3.045074825056114065e+01,1.144713952165056838e+02,3.328117633497988059e+00,-6.391805283903781110e+00,1.357967326832429222e+01,-4.461274864293564291e-02
3.045083037515637514e+01,1.144714169675522442e+02,-7.152169971648158153e+00,-6.528565441738840569e+00,1.343860258979638012e+01,5.521809818570335565e-03
3.045079262317780078e+01,1.144713385519924458e+02,-9.320519190385059716e+00,-6.780798758960142614e+00,1.343689264708656950e+01,-2.565019227358738760e-02
3.045081315822526591e+01,1.144714771898546246e+02,-2.783037720288502825e+00,-7.128644294810765558e+00,1.329949308010004216e+01,-3.632017291252716273e-02
3.045082642919881621e+01,1.144715036785499933e+02,-1.089705480952171435e+01,-7.220963679079748232e+00,1.314902513437790965e+01,-8.928004614377894888e-02
3.045072678637550112e+01,1.144714804437626441e+02,6.679624145668518587e+00,-7.442999733095636117e+00,1.300040405091056783e+01,2.001650955841877827e-02
3.045074171153786580e+01,1.144713941471129743e+02,5.420868748359118250e+00,-7.678221852996585994e+00,1.290960936345721599e+01,1.882524225224729841e-02
3.045076683558038511e+01,1.144714378587670751e+02,-9.326849047140138849e-01,-7.797398165866879616e+00,1.276003860358671638e+01,4.644751603147609376e-02
3.045075427598634832e+01,1.144715069095884701e+02,-8.462917915660596035e-01,-8.036565449287545349e+00,1.271962912568828052e+01,-2.779525341947057526e-02
3.045071602159947943e+01,1.144715645991892217e+02,7.974384605165976581e+00,-8.205973821861743289e+00,1.256844325269211993e+01,-4.406528775297328254e-02
3.045071160156960488e+01,1.144714375265928936e+02,-2.692188949185851055e+00,-8.447256014287708226e+00,1.242957623239260556e+01,-1.979380303118386322e-02
3.045074399341275040e+01,1.144715902347763574e+02,-2.196494439513980712e+00,-8.688969205753055647e+00,1.229078929376150597e+01,-2.505187869539238221e-02
3.045065921283134358e+01,1.144715323031158078e+02,1.535361133979383830e+01,-8.796963334890580910e+00,1.212130420840860445e+01,-1.187195201111205557e-02
3.045067970812576874e+01,1.144716856844458448e+02,-1.240730391735044069e+00,-8.922604652943723735e+00,1.195859117049707088e+01,1.087732671798337034e-02
3.045061649728140551e+01,1.144716362568507861e+02,3.877078596458190418e+00,-9.219579192715796623e+00,1.174517325446043614e+01,1.990145058221892693e-01
3.045064310634939631e+01,1.144716933130612091e+02,6.595219541947155761e+00,-9.412656403005744465e+00,1.166175274916410487e+01,-3.697167854279519855e-02
3.045063174624273472e+01,1.144716090712034458e+02,-8.471509825747921552e-01,-9.641686817825604550e+00,1.156591636112963961e+01,-6.222365796612321781e-03
3.045071514083132769e+01,1.144716818908635361e+02,-1.458759989783854349e+00,-9.788865840525810214e+00,1.147398180599036799e+01,8.929943605780199523e-02
3.045062695393844976e+01,1.144716181633494045e+02,-4.662540033299489295e+00,-9.895606698368791143e+00,1.124409641196137422e+01,-5.465190168425888839e-02
3.045070241955568591e+01,1.144716857162208328e+02,1.208687125393568884e+01,-1.003926405736241634e+01,1.104894396156156944e+01,-2.801369417005728640e-02
3.045068083300299477e+01,1.144716819254720832e+02,-1.511659166964543832e+00,-1.031428810593247469e+01,1.097723641245508652e+01,3.440509781126013800e-02
3.045059273950666068e+01,1.144717649677220521e+02,-9.285197621428254777e+00,-1.048937539591710966e+01,1.079407766582094119e+01,-4.801397149878798565e-02
3.045057132453159454e+01,1.144716466101696000e+02,3.441233063111392432e-01,-1.071725467500918860e+01,1.062246541089967522e+01,-4.737746984338401385e-02
3.045062533361556234e+01,1.144716716582544933e+02,1.108522046414635920e+00,-1.069977920324258491e+01,1.040873878324284441e+01,2.971067379368268202e-02
3.045059386537784718e+01,1.144716639925394617e+02,9.691364349292642899e+00,-1.096996237704822619e+01,1.025786555798358712e+01,1.262605078115147661e-02
3.045055329918598730e+01,1.144717210177116868e+02,4.258163501772289194e+00,-1.111445306027453306e+01,1.006522191674490863e+01,3.711984318500290841e-02
3.045056128020248920e+01,1.144717216459963396e+02,1.108025819488726782e+01,-1.124755052989161008e+01,9.939617809481600119e+00,-6.642497445901628106e-02
3.045053828296614995e+01,1.144716998073717065e+02,-8.656335636654965526e+00,-1.138419127607082437e+01,9.695620304711761506e+00,7.997350815120524148e-02
3.045054740711512764e+01,1.144717925964960443e+02,-4.422663519962689804e+00,-1.159078775353547641e+01,9.592263544523181196e+00,-4.373082687341348085e-02
3.045052216808123191e+01,1.144718039190439640e+02,-6.953629442654063020e+00,-1.173067311220042974e+01,9.390695553489930347e+00,-2.929256066462329611e-02
3.045051277876736506e+01,1.144718227092610761e+02,1.008962859948120894e+01,-1.197770319126470184e+01,9.135570464575955896e+00,1.209287312396525697e-02
3.045049754526043628e+01,1.144718342672584015e+02,-6.359052418307429733e+00,-1.204461967579091919e+01,8.940159130172050439e+00,-6.922777578035271828e-02
3.045057846993361039e+01,1.144718932003889051e+02,-2.646300548797990704e+00,-1.219837024391069669e+01,8.811867506042545983e+00,-9.876833073090486581e-02
3.045051069694157064e+01,1.144717747529226273e+02,3.700642544559397784e+00,-1.236603762617657587e+01,8.690790463152566758e+00,-3.627727433292640691e-02
3.045054922693219979e+01,1.144718736299545156e+02,6.312780323647386727e-01,-1.243712428502732870e+01,8.393026529461964813e+00,2.362029316125339659e-02
3.045052775321724781e+01,1.144718284555257668e+02,-1.521011824082926722e+01,-1.255264662130239728e+01,8.064204609658139233e+00,-3.715465357328038426e-02
3.045052965434813075e+01,1.144719401494687077e+02,-2.177656398539582927e+00,-1.265326300328273312e+01,7.948632259716175597e+00,2.994424998908296748e-02
3.045044414201798944e+01,1.144719102529853387e+02,1.442801333921700735e+00,-1.289465304406443913e+01,7.778401585746462565e+00,7.619932768342646719e-03
3.045046195597354455e+01,1.144717703634324266e+02,1.532628267778926245e+00,-1.296758242379298842e+01,7.644657661826478545e+00,6.686407482289674631e-02
3.045040416887845325e+01,1.144719745940627860e+02,-1.101105461640050898e+01,-1.317023344748330160e+01,7.450682813230650403e+00,1.715713280888127579e-01
3.045041390466972331e+01,1.144718544208645739e+02,1.165786490286916700e-02,-1.313053798975922071e+01,7.193708767987851971e+00,-3.736264587671219578e-02
3.045039491632631723e+01,1.144718704072935509e+02,-1.740918105899016410e+00,-1.327207930873379205e+01,7.005232248348477242e+00,-2.148314320440927738e-02
3.045041015801512074e+01,1.144718822378089129e+02,4.137542157434441314e+00,-1.334441623460089588e+01,6.699525810097141765e+00,5.771893549371623355e-02
3.045034706387081869e+01,1.144718960410978639e+02,-6.139793043290202590e+00,-1.348071490809866546e+01,6.603716331247654558e+00,-3.926284597548227590e-02
3.045040805885397361e+01,1.144718564005735715e+02,-1.196177309205439343e+01,-1.360485954799175090e+01,6.484833104771499990e+00,-5.391648545623901716e-03
3.045037071222636271e+01,1.144718254756130875e+02,-1.184641115099689390e-01,-1.368245911399220560e+01,6.180347660406063426e+00,6.524112183775324265e-03
3.045034560747095398e+01,1.144718579129627045e+02,-8.493740303518691803e+00,-1.378991618008494413e+01,5.925174150829308317e+00,-1.229845625711051132e-01
3.045031896496347912e+01,1.144718780386911163e+02,-3.263530522801282530e+00,-1.389164182860595531e+01,5.688667125747056907e+00,-7.471478737534942294e-02
3.045028845891700087e+01,1.144718273666701549e+02,7.017945112612542502e+00,-1.400265694228181168e+01,5.348694658572501481e+00,-2.549580276287343947e-02
3.045034125555357463e+01,1.144718751307185727e+02,5.399651510814866384e+00,-1.406247889286118991e+01,5.227174139128219821e+00,6.399527764243263805e-02
3.045034443565739934e+01,1.144719361996664446e+02,1.932975334354094343e+01,-1.405388389029203289e+01,5.029798422756048382e+00,4.789587552079409977e-02
3.045037094838687253e+01,1.144718865708703817e+02,-1.170145148860906037e+00,-1.423322429419422974e+01,4.859579886216191191e+00,-2.013301214072605802e-02
3.045018257077420998e+01,1.144720714937649291e+02,1.053318527847438180e+00,-1.428068213374108097e+01,4.673477170620337517e+00,-6.194329268949103767e-02
3.045027814125628396e+01,1.144719541518690420e+02,-3.178613742006278997e+00,-1.433375319255432068e+01,4.402210401323584321e+00,8.627182115253484440e-02
3.045018591429129629e+01,1.144719044203315121e+02,4.890631396286547528e+00,-1.434647229528738066e+01,4.209651331006917019e+00,9.913829027643623892e-02
3.045021513027635862e+01,1.144719416973560584e+02,5.177946242337054805e+00,-1.444342870114752486e+01,3.900156645988009263e+00,-2.269802437851489718e-02
3.045027399311507565e+01,1.144719483205453372e+02,6.184717665009468179e-01,-1.457878650793875508e+01,3.786065120411935325e+00,4.445269087826638627e-02
